id,name
48775,ToninaDev
20240,JohnnyTwoShoes
19972,Masquerade Media
23007,Daijyobi Institute
43235,Babloyi
14409,Dave Gilbert
49143,Ninjaconor
15445,Alex Ilitchev
15457,Richard Hofmeier
54704,StreamGame
33712,Dexterity Softwar
23190,EpiCoro Games
43236,Brick Jovian
22562,Bigbug Studio
35726,RunicCodes
17521,One Man Band
30707,Cuddlepit Games
33726,d_of_i
36562,MindJolt
7562,Two Tribes
28717,Late Night Games
34733,Arblox
47810,AnyLevel Team
14816,GamesLab
14822,Insel
19343,Artificer
18907,GAE
6144,Helsinki GameWorks Ltd.
43233,Zed_Technician
21234,Bone Artz
8240,Mighty Rocket Studio
22569,li
54705,zhidianjiangshangame
15707,Dream Reality Interactive
32723,VixaGames
22976,Noesis
14836,Undergames
22144,Chris Chadwick
19150,Pixel Reef
7176,Team Lumo
20178,761
20282,Laboratory Systems
23860,Amandine Bru
19424,Lysenko 3D
20550,Hamsters Gaming
26261,Nico Tuason
52494,Explosive Squat Games
34983,Virtual Magic Games
20319,Hako Seikatsu
20439,MIYAZAWORKS
20441,pr
20443,Funsolve
16558,Zinou Pharmaceutics
22564,Sonoshee
43608,Infinity (modder)
50645,Sam Cohle
54706,Games Dev Studio
37986,Inutan
16050,Hexfire Software
25150,PolarityFlow
3178,Intel
43247,Moon Falcon
26250,dunkfordyce
48650,MadnessWay Games
26257,bugcrowd
26259,Triangle Square
18396,Kobi Co. Ltd.
21293,ClorithStudio
21298,Studio Trophis
18369,Dynamixyz
20390,Montreal User Research Lab
20405,Impression Music Company Ltd.
19432,Mediawork
56634,Master Linkuei
20813,USC Game Innovation Lab
20253,Golden Ghost Productions
85,Double Fine Productions
18284,RedAtoms Studio
16292,RAWR Studios
19423,Lionsharp Studios
15751,Nils Jakrins
20362,Audissi Studios
19434,Stellavista Ltd.
19437,Quadra Software
19440,Skillar
16465,Deskworks
15508,Skywolf Game Studios
15524,Cinq-Mars Media
16555,IMAGICA Imageworks Inc.
16560,CES Co.
17565,Gamos Ltd.
17589,Squid Monkey Studios
17616,Centrifuge
15650,Reign Bros
15659,Chadious
15679,KaleidoGames
5376,(Archive) Tose Software - duplicate
15779,SquarePlay Games
3879,Collecting Smiles
8898,Mokus
18917,Tesura Games
18936,Qube Software
31988,Vibrant Games
37990,Pollito Xiang Xiang
16111,Studio Green
23977,White Box
18400,Tokyo Marui
23743,FreakilyCharmi
8807,Special Circumstances
17859,Steady Mushroom Ltd.
32970,Substance Games
15722,West Studio
15783,Mayn Games
8452,ConcernedApe
20401,ExitMothership
18918,Avance
45546,Rhombico Games
16412,Liquid Bit
19443,Tigerway
15479,4L Games
17577,Andy Imm
17594,Stone Lantern Games
17596,Tiger Software
17614,Minibeast
54709,tedsybear
22713,D.E.X. Team
27717,Ian Williams
46101,Miksy91
16133,Vallynne
15658,Tictales
28168,Mr. Tired Media
16322,Stimutronics Corp.
32177,Sanbondo
16348,maddma
19377,Simple Auto
19380,Yoshimura-Auto
18383,The Westchester Children's Choir
15388,Playloft
18397,Avocado Inc.
10833,Digital Chestnut
37177,Nueko
23725,Game Oven
19441,Tavo-Tech
24184,Darkness Ethereal
9499,Proline Software GmbH
15518,CrunchTime Games
20545,AstralShift
30843,Orisinal
15552,Procedural Reality
16557,Sony India Software Center
16559,sAs co. ltd.
17613,Golden Hammer Software
47656,Egg
17663,MadOut Games
54711,Tea & Cake Games
15778,Mi
49828,Kurukururin
18912,Jardel Elias
18921,Kodiqi
23955,Puppygames
18962,Omega
15993,15663
19071,"Snap Inc,"
42128,mokugyo games
46128,Escape Sauce
24154,Pandamonium Entertainment
30176,Radio 13 Games
24185,HQ
21362,Bad spider
19376,RTC Co. Ltd.
19431,Shangri-LA Studio
23719,xraven13
15994,15664
19205,Crazy Cactus Entertainment LLC
56385,drgvdg
15231,Slothwerks
47514,fad
16288,Bad Habit Productions
20517,"Thinking Tools, Inc."
23740,NostraDamon
14750,Frogsong Studios
19309,Hidden Object World
23824,Caelyn Sandel
24322,TlySoft
23842,TwoWizards
15522,Macua Studios
36973,Vixa Games
43968,stone
18399,KM Kikaku Inc.
4608,Playdek
11979,otingor
32993,Dyscordion Entertainment
27028,Gunfish Games
53034,Hymoori
20129,RCA Records
24206,Lock n' Load Publishing
54712,Pararinn
19902,Magic Masks Team
18971,Cogwheel Software
18972,Match Gems
23978,Sansan
14089,"(Archive) duplicate - Square Enix CO., LTD."
46756,Elektronika
18402,Watchmaker
49831,Mitsuyoshi
23863,Cameron Higby‑Naquin
21606,Play Entertainment LLC
20260,Green Giraffe Games
21633,Reality Squared Games
19908,5am Games
17661,Headroom.one
17669,Robert Alvarez
15755,Jötunn Games
21773,slimelvl2
15777,Chaz
41916,ReRolled Studio
37974,GROUP ASK
16025,Epic Dragon
53036,Lactrail Games
55084,Jofsoft
20120,300 Records
21122,Bakufu Narayama
22188,PeopleFun
4268,Hinata
16320,Toyste Beach
20378,Tokyo Drama House
43224,Pyrdacor
23771,Ninja Crime
56387,Skoprimon
22478,Humble Original
56386,clerium
22482,Art Exponent
9840,Prologue Games
20375,Power House Studio
49834,SubconYoshi
16554,BoobyTrap
20604,Tonika Games
21232,Outriders
19438,HKS Co. Ldt.
20944,Ableton
20407,Tokyo Konsei-Gashodan
21643,Jeremy Abel
19957,Braingames
15832,Nyamakop
23985,Cecily Carver
19989,Tako Studio
10029,Puzzling Dream
1418,Chucklefish Games
2118,Oxygen Interactive Software
22143,Loveridge Designs & Development
20267,denysvoskovets@gmail.com
43248,ProfessorOneira
5279,GrendelGames
53335,Cozy Cabin Studios
20437,Team Tapas
15284,Black Robot Games
27312,FoamPunch
20377,D-Sound
20446,Ka Sheng
16361,TheLaZeus
20261,Maksim Kudimov
20436,Daerisoft
52496,thesebonesalone
20917,Stevemata
24033,Walk with Kings
21618,Tiny Face Games
21301,Silverfish Studios
23781,Finnian Millour
20804,Thomas McCloskey
14807,Codebyfire
20929,Amanotes
20942,Radikal Studio
20943,Audacity
33993,Ludeshka
24011,Vladimir Fedyushkin
22164,Little Beavers Games
22610,Bonus Software
43234,opheliaveu
16247,Kyrylo Kuzyk
21294,Majestic Studios
20312,DIMA
14322,Sky Trail
20347,Morisawa & Company
20379,Argonaut Software
20381,QLOC S. A.
20385,Doppler Studios Atlanta
20387,Toronto Motion Capture Studio
5412,El Tigr3
20515,Blue Mountains
24380,SoftKey International
6194,Sigtrap Games
23799,Too Husky
23804,StewardMelvinTang
41563,Factory Trashcension
20811,Light Road Games
20492,"(Archive) Square Co., Ltd."
14320,Stelex Software
20549,Red Owl Games
8024,Monomi Games
11349,International PC Owners
8565,"Kalani Games, Inc."
42572,Keegan Sommer
28574,Arthur Vyater
48595,Keyboardkrieger Software
48618,Vibestro
21634,Journey Bound
21642,Evan Anthony
31723,S.E.R.A. Studio 3D
22897,Playerunkown Productions
55901,Obelisk Studio
24022,L2 Game Studios
23027,Gabriel H
24051,Luna2 Studio
20259,castpixel
20383,Syndicate Sound Toronto
21401,Ides
20444,ZLOONG
21616,Xtal Soft
19991,bwalter
34504,Davlevels
17572,Life Zero
21458,Super Retro Duck
39710,D4vidDf
22151,Twofold Secret
23779,Mario Raul Jara
22178,Independent Arts Software GmbH
23780,Mitchell Brian
21781,Love-de-Lic
24807,Pixel Pajama Studios
23817,ZaxtorGameS
20822,Dante Knoxx
31365,Cheesecake Dev
49840,IntimFuchtler
49841,SkierLink
13873,Jetsoft
19976,ME
19988,Investronica
24019,ImageCode
17107,Codeminion S.C.
23010,SmallSqurriel
22149,mindFactory
22318,Match Set Games
7347,Genuin Philharmonic Choir
7348,Team57
20386,"La Hacienda Creative Studios, Montreal"
1105,Artic
20388,Wallace Film Studios
21425,VRChat Inc.
48317,Ex Tenebris
2560,Memetic Games
23453,ORANGE CUBE
24120,Red Zero Games
22902,Red Jake Studios
21113,MegaPixel Studio S.A.
22152,ltaoist
53172,Deathyell Games
2912,Alpha Unit Corporation
39639,Ojom GmbH
14650,Rubicon Solutions
21665,loOp Interactiov
51752,M. Godfrey
43252,AnizyArt
23775,Susan O
23788,Mary Hamilton
13816,(Archive) Namco Bandai Games Inc. - duplicate
29989,JKM CORP
23009,TUNNEL no.73
24023,KK Softworks
23033,Arc Co
21055,saantoandre
22150,Thompsonsoft
21303,Earthborn Interactive
20305,The Vision Factory
21310,Dragobyte UG
21323,Stryde Games
21357,RealityVirtual.co
20384,Hyperbolic Audio NYC
43714,Basic Fun
29824,Dee-Pad
20281,CVi Games
23461,未完童話
14647,"(Archive) duplicate ImagicaDigitalScape Co., Ltd."
14205,EivaaGames
20887,Milan Babuskov
23457,CyberMotion Games
21462,Soft Alien Kitty
22481,3 Day Monk
22483,Invictus Volition
4282,Paprikari
25328,Chance6
22572,Mekada
3346,Idea Planet
23762,AcidReign
23821,Eric Penner
23839,Niall Taylor
20945,Inter Illusion
20946,Guavaman Enterprises
20948,ID@Xbox
36978,Matt Scala
36980,GameMunchers
36986,Nosebleed Games
33989,5D6 Games
24026,Glass Heart Games
56990,Woodhill Interactive
24101,Shanghai Oriental Pearl
22159,chaikadev
12348,Rosebud Games
22163,Team B
22166,Rusty Axe Game
24168,Koto
22177,Sky Haubrich
21182,Draconus Entertainment
23192,Anime-Seal
20279,KHAN Games
18745,Relative Games
20440,Sunshore Studios
20806,Jacob Honda
10145,AlphaNuts
10428,Mografi
23047,The Great War 1918 Development Team
25482,Cuirass Entertainment
41551,KDA Games
21582,Dr PinkCake
20438,Wataru Nakano
20791,From Nothing Game Studios
26314,Gato Studio
41555,Wrenchpunk Games
42573,J. J. A
22575,Studio Atma
22613,nonoise
22644,En House Studios
23763,John Hill
21797,Adventure Planning Service
18824,PlazSoft
23856,Ashton Raze
23874,Kaitlin Tremblay
20888,Bourbontank
1252,Smart Bomb Interactive
17952,The Neverhood
35973,Dustfade
35983,Trimatra Interactive
23015,WhiteCute
23016,Mateus Skutnik
24031,GoblinzStudio
8359,Nowhere Studios
3092,Crispy's!
23487,Betulasoft
24419,Spirit Stone Studio
22437,Push & DGMS
22213,Creative Multimedia Corporation
57623,5PM STUDIO
21321,Pixel Plant LLC
17504,Universal Production Music Italy
17505,Sonic Liberty
22546,Rootpew
49843,AlexGatao
22555,Jack Silver
42565,Adventure4Life Studios
24691,Wizardbox
21702,Steve McCrea
23875,Vicky He
6722,(Archive) duplicate D1 Corporation
21881,QHYOUXI
23886,Marius Fietzek
22920,LCG Entertainment
20975,Loki Games
38978,Cave Cat Games
38986,Nasaelo
30989,FreckledFemme
34993,NamaeWatashino
24040,Code::Arts
24066,Shadow Raven Studios
8421,Tin Man Games
23371,Team Seven
11373,NAMCO BANDAI Games America Inc.
25326,Maximinus
26399,SuperTry Studios
22774,Matej Strnad
21796,Studio Siesta
11825,Head Start Design
57624,BinaryBrigade
23235,Maranyo Games
10346,(Archive) Mercury Steam - duplicate
21552,Jean Goulet
1840,Vid Kidz
23589,Butter Fly Games
49842,Miagui
32766,MAROONRACOON
23596,4Tabern
22615,Inspire
22616,Endless Seasons
22654,Armagedoom Games
22664,Candymakers
23892,100Hr Games
21701,ani-kun
21710,Chris Wade
21740,Stealthygolem
1853,Inland Productions
21816,Myndgaemz
16145,Joe Richardson
21924,Bits of Magic
52976,Naivus Luo
24067,Power Struggle Games
21731,Zero Entertainment
23095,Triangle!
23098,Sean Young
24207,BK Wargames
22707,EtherSportz
22230,Ertain
22232,Raya Systems
23237,DelusionEndemic
58227,DeltaSight
21475,Flux
22670,Neilo Inc
21724,"Power Games International, Inc."
56417,can of cians
23845,Divine Games
21483,Tamamo Studio
21803,ZapHop Games
49847,Myself
1146,Quickdraw Developments Ltd.
23470,G Spot
21485,Skyline Games
21833,Lyricbox
2491,Kunos Simulazioni
32320,Mirinae Software
22623,Star Link
22625,"DC Studios, Inc."
22661,ARQUOIA
47662,NAVER Z Corporation
22663,Shai Angress
38675,Team Klaw
21697,Plaid Banana Entertainment
21711,3X Entertainment Limited
51753,Lucas Paakh
43762,Bonsai Collective
21883,HurakanWorks
23884,wb
23901,Ninetail
22933,Enkros
6941,Hailstorm Games
21990,YUEN
24291,Destinedjagold
21142,Conan McPhee
22227,Rooplay Media Ltd.
57058,Mo Xiangru ( 墨香如故 )
1123,Personal Software
1416,Francisco Téllez de Meneses
23073,Kavorka Play
23074,ADOG
56418,CripticBite
23887,Zach Holzman
22463,TrueMotion
21925,Mugle Studio
2954,Phantom EFX
1858,Epic/Sony Records
15546,Mindcake Games
21976,Lunar 5
24305,Eirik Wiklund
13602,Red Road Entertainment LLC
21988,Clevery Co. Ltd.
23990,Craig Hickman
42554,Nico
29638,Ninja Tunes
1417,Ninagamers Corp.
22667,Amazing Inc
2059,GenePool Software
12935,Andrew Shouldice
21991,Pole to Win London
2008,AM3
23057,General Public License (GPL)
23097,Cayle George
4130,The Developers of Incredible Power
11132,Studio abRiR
21134,Rage Quit Games
22218,Lukas Kolesar
2608,Curly Monsters
24221,Gaco Games
8235,Worthless Bums
23598,Kinetica Software
20169,Wesley FG
22695,TheJudge
22701,Mistigris
2802,Denki
21801,CVRS
14513,Contendo Media GmbH
23855,Wild Life team
3179,VIA/S3
23838,Dylan Carter
15532,Sunhead Games
23278,Han-Squirrel Studio
1888,East Point Software LTD
23600,The Thompson Partnership
21482,Lewk Inc.
23069,ParityBit
22624,Well Made
22231,WaveQuest
43257,nihilanth
22694,IronHorseGames
22712,Holodream Software
35988,Alrek Studios
21989,NELF
44992,PseudoBytes
24090,Cocopo
22219,Kamyker
23224,DOCK media GmbH
23227,Rossman Bros Games
23230,永恆艾莉絲工坊
43258,TIMOS
24304,Rocwise Entertainment
23375,Lame Jam
23390,Pavel Gorev
15572,Team Ninja Thumbs
22658,Moshe Linke
23618,bitforge
22659,"Meant, LLC"
48780,Tundung Bawuk
23099,Double W
23110,Eric Schafenberg
22158,Orcheste National d'Ile-de-France
23613,ASK Kodansha
9836,World Forge
21556,The Overmare Studios
23844,No Moon
15558,4Bit Games
23233,Green Curry
22580,Hickery
32421,Eggroll Games
15868,Lentera
23377,YaPing
22581,Hega Studio
40602,Wagyu Games
22621,NotSlot
31638,evolvedlabs
3775,Bee Tribe
22929,Zut!
42987,Capro
23014,Citadel Translations
9853,PriitK
7033,Different Cloth
4162,RED The Agency
24187,Sonic! Software Planning
41216,Boomstick Studios
23231,Eternal Alice Game Soft Co.
5250,Aegon Games
22487,Josh Bossie
1395,Minmax Games
25144,Hoodoo Bear
21836,A.N.G. Software
31420,Blackdrop Interactive
21578,Willem Rosenthal
23241,MBF FILMs
40552,Headlight Studio
53562,Catvin Catowsky
150,Hidden Path Entertainment
25327,Middel Lands Games
49849,Darrenvile
39602,This Is Pop
23917,UNIOCS
23408,Gilp Studio
25330,CG Textures
10469,Mojo Bones
22679,tw1ZTER ENTERTAINMENT
22339,Gamedo
22724,Little World Studio
24919,CouchCompetitive
42968,InfoSpace Mobile
25346,www.magicaltimebean.com
23228,Disney Publishing Worldwide
23373,doBell
23239,Omulette
10474,No Brakes Games
23378,Huiyin Studio
23383,KOEX studio
23405,Luminark
49848,Hart-Hunt
23909,IRIS VR
23465,Bishop
12775,Straylight Entertainment
23906,Gamagogo
24135,tewi publishing GmbH
4154,Geomerics Ltc.
23480,Denali Game
32419,Shaikonina Games
13147,Surreal Games
43260,Yeno
44840,Firework Games Entertainment Limited
36840,Playfish
51758,Doku Games
23462,Digital Cute
24538,Mocha
23599,DynoTech Software
24603,"Mar Minari & Richard ""roh42"" Silva"
1110,EA Partners
41616,Cathroon
22678,tw1ZTER
44754,Krystof Knesl
1916,Flying Edge
37978,Tag Studio
24078,The Rat Project
23105,Creashock studios
15144,LavaMind
24231,Too DX
43631,8-bit fan
34303,a327ex
24303,Redamz
23232,HFTGames
23908,Iris
20947,MOODKIE
19124,Smilegate RPG [ Korea ]
2210,Game Sauce
5886,Software Heaven
24436,"White Wizard Games, LLC"
1144,Bad Dog
36304,TWIM
23907,Exploding Barrel Games
23109,Antarctic aliens
5959,(Archive) DUPLICATEB.Alive
50506,Angel Garcia Delgado
41971,Tier-4 Games
24585,S'Games
2178,Azeroth Inc.
22334,FedNazar
23628,Todd Luke
48639,Symbiosis Games
21054,大きくて強い
23374,GGLinnk
24064,Render Cube
24096,Ghost Team
1132,Ninano Software
23386,Silent Parrot Studio
23223,Al Baker & Associates
23225,Collider Games
23229,DEVS MUST DIE
23242,SouthWorks
17775,Embermoon Entertainment
24229,One Gruel Studio
33421,Temperance Lance
26541,D3
40572,LudiFactory Sound Studio
1860,Virgin Entertainment
1148,Hammer Technologies
41739,Felix Schade
23391,Xaloc Studios
45840,Alter Development
46728,MacDaddy
24302,Imageneer
32842,Full Control
31792,Minakata Dynamics
51760,wistarck
14016,Fantasy Flight Interactive
20057,Kobalt Songs Music Publishing obo Kojaktrax
3625,Aryz
35977,OverKart 64
33061,Final Theory
28132,Blackbite Interactive
3181,ELSA
23226,Showtime
16344,GFX47
45442,Dirty Bird Games
7836,Spectral Games
21297,Lion Games Studios
4350,Digitalware
3335,Coda Entertainment GmbH
2590,Eggtooth
8336,Vae Victis Games
37783,No Static Games
2193,Eko System
23807,HYRON JAPAN
1815,Ocean of America
17942,T-Entertainment
57205,Tom Paradise
21982,Wild Blue
2025,Funcom Dublin Ltd.
2031,Fube Industries Ltd.
2043,Equinoxe
9124,(Archive) Reload Games Studio - duplicate
2185,Toolbox Design
1376,Dyllan Fitterer
46400,Swift Games
24104,Nonos Tante Games
22400,Deadlycrow Games
34421,Con
13471,Greenkiwi
50154,Jimmy Dansbo
50505,Sygran
53563,nykTV
22579,Greenfly Studios
45750,Nightwell Games
21780,Chaoclypse
32799,Vanadial
20823,自転車創業
2176,Frozen North Productions
2208,Sega Studios San Francisco
1028,Revistronic
3620,ArcTV Ltd.
53564,Cinnamon Pupper
25661,SHIROGUMI INC.
22573,Legacy Software
20812,Moloch Media
676,Extended Play Productions
23108,Zai Studio
20610,Matt Crux
1813,Acclaim Studios Salt Lake City
34052,Team Shuriken
1912,THQ Studio Oz
57131,BlanketGames
2402,Eat Sleep Play Inc.
21238,Saturn+
2019,Humagade
20891,Daniele Vicinanzo
9719,Boss Key Productions
43261,U.Ground Game Studio
2198,Popcorn Arcade
2035,Play It Games
46705,Stingbot Games
2204,Game Invest
8524,BeamNG
23796,Vinn Entertainment
17943,Aeria Games & Entertainment
16984,VCC Entertainment
2030,Metro Graphics
2032,Tuning Electronic
2044,Check Six Games
1142,"Micro Revelations, Inc."
53565,Bruno Valla
1427,Damian Sommer
24155,DM Games Pty
1435,Atod
10897,Divine Gaming
24285,Sloo
45810,Kayak Interactive
20931,Image & Form Games
24671,kaleidoscube
1861,Project Sora
13291,Imaginati Studios
49838,Drakel Community
22945,Alligator Software
19992,Clan Latria
19017,Andrea Interguglielmi
21119,Wizcorp
17132,Fourth State
14144,B-Nyan
21145,Rocket 5 Studios
36303,RZE
31320,WOWOH CAT
2007,AM5
1805,Noise
24343,Zeebo Interactive Studios
1412,Peppy
2610,Tranji Studios
2613,Gizmondo Games
7619,Illwinter Game Design
25660,Wonder Station
47754,Fifth Harbour Studios
22148,Chengdu zhidianshidai Technology Limited company
6024,Square One Games Inc.
20540,Smile Studios
8017,Playbrains
12187,Casual Bit Games
44227,Sohun Studio
2592,Mega Enterprise
43256,cutiesbae
24321,Ludact
34638,The CEO of Bad Art
41313,NEW Corporation
13314,Detalion
47641,RPG Video
10229,crazy labs
24743,Philips do Brasil
41675,Incredible Dream Studios
35320,Twisted Bamboo
11811,Rúf
24325,Luxorix Game
24344,Zeebo Brasil
21056,blueflower
1385,Pocket Studios
2207,Secret Level
45759,EmuPanda Studios
24465,Dane Winn
2163,Agatsuma
35765,H. Heinrich
33770,Pearl Soft
3338,(Archive) Take-Two Sales Team
24347,Landkarte
45758,Misstic Studio
24460,Strategy Lights Studios
9348,VoidDev
2157,Gravity-i
13481,Lowe Bros. Studios
24466,Alec Smith
22044,Vega Mobile
8608,(Archive) DUPLICATELumenox ehf
43778,Needs Games
20871,Phangd
20951,Bröderna Blom Production
30148,Jelly Crew
154,Neowiz Games
57206,HUNTERGAME
13355,NS Studio
24391,Sweet Basil
24456,Team Dodo
24462,Mega9Pixel
43263,Ouroboros Games
36419,Vanilla Gaming Company
8570,Kodots Games
2620,Looking Glass Technologies
642,testcompany1
13492,Guru Games
10859,WiT Entertainment
47752,Spirit Warrior Studio
24509,Dead Thread Games Team
52883,Nasty Old Wizard
26518,Jaime Scribbles Games
36977,InScienceGames
25238,Vertical Robot
24337,Console Labs S.A.
24690,PopReach Incorporated
24533,Kanolio Ventures
1640,"Discord Games, Inc."
24675,Alcon Entertainment
7678,Fabio Ferrara
36748,Seespace Labs
3999,WOMB Music
10009,The Dirigiballers
39148,Namra Games
8352,Viva Media Inc
24392,Rouge
24457,Rese Games
24338,Delta Code
24339,Operetta
24341,Trade Games International BV
2376,Park Place Productions
24390,Le.Chocolat
51762,Veynn
20793,Area 35
16193,Pajama Llama
23252,D1FX Inc.
18148,cdhy interactive
1782,Gear Head Studios
43265,Atan Games
24793,Yokereba Games
10481,Bing Yang
52884,Darui
10422,Ilsanjo
24461,Protop
3248,Keywords Studios
26273,GBAtemp
26527,Anakreon
24576,Potion Junkies
26588,Next Level
57132,Orneon
2368,Acme Interactive
24329,Alpha Brothers
14346,OnBlind
25348,Pinewood Voices
4083,PlayStation C.A.M.P.
2407,Apple Inc
24472,AeroArtwork
26528,La Fucina del Granducato
10603,doseone
24552,ChillSwitch Games
2640,(Archive) Sony Music
2952,Kylotonn Games
51763,knifeels
5962,Motiga
32980,CelleC Games
26002,Petro Shmigelskyi
2400,Falcom
24840,Repos Production
24803,Lightspan
13348,Guillermo Molina
26288,Silentman
30809,Dungeon Master
24330,"XAX Entertainment, Inc."
37421,Christian Cammilleri
30814,Cactusquid
24464,Sullivan Boyd & Cadence Petersen
24488,Lukasz Krasniewsk
